group,instance,resource,activity,timestamp,responsible,department,case,channel
Group 1,task-51596,Resource20,T10 Determine necessity to stop indication,2012/1/9 8:14:25,Resource20,General,10855,Internet
EMPTY,task-12058,Resource08,Confirmation of receipt,2011/2/25 14:33:02,Resource08,General,5961,Desk
Group 4,task-14280,Resource08,T02 Check confirmation of receipt,2011/2/25 14:33:16,Resource08,General,5961,Desk
Group 1,task-14281,Resource08,T06 Determine necessity of stop advice,2011/2/28 10:34:18,Resource08,General,5961,Desk
Group 1,task-14406,Resource08,T10 Determine necessity to stop indication,2011/2/28 10:37:42,Resource08,General,5961,Desk
Group 3,task-14282,Resource10,T04 Determine confirmation of receipt,2011/2/28 11:18:06,Resource08,General,5961,Desk
Group 2,task-14464,admin1,T05 Print and send confirmation of receipt,2011/3/1 9:16:51,Resource08,General,5961,Desk
Group 1,task-27178,Resource02,Confirmation of receipt,2011/6/6 13:00:10,Resource02,General,7814,Internet
Group 4,task-27899,Resource02,T02 Check confirmation of receipt,2011/6/6 13:00:32,Resource02,General,7814,Internet
Group 3,task-27901,Resource02,T04 Determine confirmation of receipt,2011/6/6 13:00:53,Resource02,General,7814,Internet
Group 2,task-27902,Resource02,T05 Print and send confirmation of receipt,2011/6/6 13:01:06,Resource02,General,7814,Internet
Group 1,task-27900,Resource02,T06 Determine necessity of stop advice,2011/6/9 9:35:49,Resource02,General,7814,Internet
Group 1,task-28478,Resource02,T10 Determine necessity to stop indication,2011/6/9 9:36:47,Resource02,General,7814,Internet
EMPTY,task-36810,Resource05,Confirmation of receipt,2011/9/7 8:25:04,Resource05,General,9143,Internet
Group 4,task-38176,Resource05,T02 Check confirmation of receipt,2011/9/7 8:26:10,Resource05,General,9143,Internet
Group 3,task-38179,Resource05,T04 Determine confirmation of receipt,2011/9/7 8:57:21,Resource05,General,9143,Internet
Group 2,task-38183,Resource05,T05 Print and send confirmation of receipt,2011/9/7 9:01:17,Resource05,General,9143,Internet
Group 1,task-38177,Resource05,T06 Determine necessity of stop advice,2011/9/7 9:02:32,Resource05,General,9143,Internet
Group 1,task-38184,Resource05,T10 Determine necessity to stop indication,2011/9/7 9:03:14,Resource05,General,9143,Internet
Group 1,task-26741,Resource11,Confirmation of receipt,2011/6/1 6:58:23,Resource11,General,7757,Internet
Group 4,task-27421,Resource11,T02 Check confirmation of receipt,2011/6/1 6:58:42,Resource11,General,7757,Internet
Group 3,task-27423,Resource11,T04 Determine confirmation of receipt,2011/6/1 6:59:19,Resource11,General,7757,Internet
Group 2,task-27424,Resource11,T05 Print and send confirmation of receipt,2011/6/1 6:59:34,Resource11,General,7757,Internet
Group 1,task-27422,Resource11,T06 Determine necessity of stop advice,2011/6/1 7:00:10,Resource11,General,7757,Internet
Group 1,task-27427,Resource11,T10 Determine necessity to stop indication,2011/6/1 7:06:03,Resource11,General,7757,Internet
EMPTY,task-791,Resource11,Confirmation of receipt,2010/12/2 6:53:23,Resource11,Customer contact,4187,Internet
Group 1,task-2553,Resource11,T06 Determine necessity of stop advice,2010/12/2 6:54:13,Resource11,Customer contact,4187,Internet
Group 1,task-2554,Resource11,T10 Determine necessity to stop indication,2010/12/2 6:54:36,Resource11,Customer contact,4187,Internet
EMPTY,task-2552,Resource19,T02 Check confirmation of receipt,2010/12/7 7:35:28,Resource11,Customer contact,4187,Internet
EMPTY,task-3027,Resource11,T04 Determine confirmation of receipt,2010/12/8 11:28:14,Resource11,Customer contact,4187,Internet
EMPTY,task-3331,Resource11,T05 Print and send confirmation of receipt,2010/12/14 12:53:30,Resource11,Customer contact,4187,Internet
EMPTY,task-1153,admin2,Confirmation of receipt,2010/12/20 11:50:07,Resource06,General,4248,Internet
EMPTY,task-41367,admin2,Confirmation of receipt,2011/10/24 13:31:39,Resource35,General,9888,Internet
Group 1,task-29167,Resource26,Confirmation of receipt,2011/6/21 20:30:06,Resource26,General,8186,Internet
EMPTY,task-2154,Resource01,Confirmation of receipt,2010/12/14 11:24:35,Resource01,General,4559,Internet
Group 4,task-4136,Resource01,T02 Check confirmation of receipt,2010/12/14 11:24:51,Resource01,General,4559,Internet
Group 1,task-4137,Resource01,T06 Determine necessity of stop advice,2010/12/14 11:25:25,Resource01,General,4559,Internet
Group 1,task-4139,Resource01,T10 Determine necessity to stop indication,2010/12/14 11:26:08,Resource01,General,4559,Internet
EMPTY,task-4138,Resource19,T04 Determine confirmation of receipt,2010/12/15 10:20:45,Resource01,General,4559,Internet
Group 2,task-4469,admin1,T05 Print and send confirmation of receipt,2010/12/15 13:18:05,Resource01,General,4559,Internet
EMPTY,task-42392,Resource03,Confirmation of receipt,2011/10/11 7:33:41,Resource11,General,9972,Internet
Group 4,task-42748,Resource03,T02 Check confirmation of receipt,2011/10/11 7:34:03,Resource11,General,9972,Internet
Group 3,task-42750,Resource03,T04 Determine confirmation of receipt,2011/10/11 7:34:26,Resource11,General,9972,Internet
Group 2,task-42751,Resource03,T05 Print and send confirmation of receipt,2011/10/11 7:36:02,Resource11,General,9972,Internet
Group 1,task-42749,Resource03,T06 Determine necessity of stop advice,2011/10/11 7:36:18,Resource11,General,9972,Internet
Group 1,task-42752,Resource03,T10 Determine necessity to stop indication,2011/10/11 7:36:50,Resource11,General,9972,Internet
EMPTY,task-31335,Resource01,Confirmation of receipt,2011/7/20 12:59:59,Resource11,General,8444,Internet
Group 4,task-32884,Resource01,T02 Check confirmation of receipt,2011/7/20 13:00:20,Resource11,General,8444,Internet
Group 3,task-32886,Resource01,T04 Determine confirmation of receipt,2011/7/20 13:01:15,Resource11,General,8444,Internet
Group 2,task-32887,Resource01,T05 Print and send confirmation of receipt,2011/7/20 13:02:10,Resource11,General,8444,Internet
Group 1,task-32885,Resource01,T06 Determine necessity of stop advice,2011/7/20 13:02:28,Resource11,General,8444,Internet
Group 1,task-32888,Resource01,T10 Determine necessity to stop indication,2011/7/20 13:02:46,Resource11,General,8444,Internet
EMPTY,task-46221,Resource20,Confirmation of receipt,2011/11/14 11:58:01,Resource20,General,10407,Internet
Group 4,task-46515,Resource20,T02 Check confirmation of receipt,2011/11/14 11:58:29,Resource20,General,10407,Internet
EMPTY,task-46517,Resource20,T04 Determine confirmation of receipt,2011/11/14 12:06:51,Resource20,General,10407,Internet
Group 2,task-46520,Resource20,T05 Print and send confirmation of receipt,2011/11/14 12:07:46,Resource20,General,10407,Internet
Group 1,task-46516,Resource20,T06 Determine necessity of stop advice,2011/11/14 12:09:13,Resource20,General,10407,Internet
Group 1,task-46522,Resource20,T10 Determine necessity to stop indication,2011/11/14 12:09:56,Resource20,General,10407,Internet
Group 1,task-27750,Resource01,Confirmation of receipt,2011/6/28 9:34:58,Resource11,General,7912,Internet
Group 4,task-30037,Resource01,T02 Check confirmation of receipt,2011/6/28 9:35:18,Resource11,General,7912,Internet
Group 3,task-30039,Resource01,T04 Determine confirmation of receipt,2011/6/28 9:35:38,Resource11,General,7912,Internet
Group 2,task-30040,Resource01,T05 Print and send confirmation of receipt,2011/6/28 9:35:52,Resource11,General,7912,Internet
Group 1,task-30038,Resource01,T06 Determine necessity of stop advice,2011/6/28 9:36:05,Resource11,General,7912,Internet
Group 1,task-30041,Resource01,T10 Determine necessity to stop indication,2011/6/28 9:36:25,Resource11,General,7912,Internet
EMPTY,task-2994,Resource15,Confirmation of receipt,2010/12/10 9:56:55,Resource15,General,4654,Internet
Group 1,task-3588,Resource15,T06 Determine necessity of stop advice,2010/12/10 9:57:14,Resource15,General,4654,Internet
Group 4,task-3587,Resource15,T02 Check confirmation of receipt,2010/12/10 9:58:30,Resource15,General,4654,Internet
Group 3,task-3590,Resource15,T04 Determine confirmation of receipt,2010/12/10 9:58:45,Resource15,General,4654,Internet
Group 1,task-3589,Resource15,T10 Determine necessity to stop indication,2010/12/10 9:59:02,Resource15,General,4654,Internet
Group 2,task-3591,admin1,T05 Print and send confirmation of receipt,2010/12/10 13:11:06,Resource15,General,4654,Internet
EMPTY,task-47468,Resource09,Confirmation of receipt,2011/12/22 11:44:26,Resource09,General,10514,Internet
Group 4,task-50640,Resource09,T02 Check confirmation of receipt,2011/12/22 11:45:03,Resource09,General,10514,Internet
Group 3,task-50642,Resource09,T04 Determine confirmation of receipt,2011/12/22 11:45:31,Resource09,General,10514,Internet
Group 1,task-50641,Resource09,T06 Determine necessity of stop advice,2011/12/22 11:46:05,Resource09,General,10514,Internet
Group 1,task-50644,Resource09,T10 Determine necessity to stop indication,2011/12/22 11:46:52,Resource09,General,10514,Internet
Group 2,task-50643,Resource09,T05 Print and send confirmation of receipt,2011/12/22 11:47:22,Resource09,General,10514,Internet
EMPTY,task-45368,admin2,Confirmation of receipt,2011/11/15 10:45:04,Resource06,General,10266,Internet
EMPTY,task-33293,Resource01,Confirmation of receipt,2011/7/28 13:36:16,Resource11,General,8775,Internet
Group 4,task-34234,Resource01,T02 Check confirmation of receipt,2011/7/28 13:37:25,Resource11,General,8775,Internet
Group 3,task-34236,Resource01,T04 Determine confirmation of receipt,2011/7/28 13:38:38,Resource11,General,8775,Internet
Group 2,task-34237,Resource01,T05 Print and send confirmation of receipt,2011/7/28 13:39:55,Resource11,General,8775,Internet
Group 1,task-34235,Resource01,T06 Determine necessity of stop advice,2011/7/28 13:40:16,Resource11,General,8775,Internet
Group 1,task-34238,Resource01,T10 Determine necessity to stop indication,2011/7/28 13:40:35,Resource11,General,8775,Internet
EMPTY,task-11522,Resource07,Confirmation of receipt,2011/2/14 7:29:15,Resource07,General,5923,Desk
Group 4,task-12092,Resource07,T02 Check confirmation of receipt,2011/2/14 7:29:49,Resource07,General,5923,Desk
Group 3,task-12094,Resource07,T04 Determine confirmation of receipt,2011/2/14 7:30:05,Resource07,General,5923,Desk
Group 2,task-12095,Resource07,T05 Print and send confirmation of receipt,2011/2/14 7:30:14,Resource07,General,5923,Desk
Group 1,task-12093,Resource07,T06 Determine necessity of stop advice,2011/2/14 7:30:30,Resource07,General,5923,Desk
Group 1,task-12096,Resource07,T10 Determine necessity to stop indication,2011/2/14 7:30:48,Resource07,General,5923,Desk
EMPTY,task-41716,Resource20,Confirmation of receipt,2011/10/26 10:04:17,Resource20,General,9923,Internet
EMPTY,task-44685,Resource20,T02 Check confirmation of receipt,2011/10/27 8:47:15,Resource20,General,9923,Internet
EMPTY,task-44844,Resource20,T04 Determine confirmation of receipt,2011/10/27 8:47:51,Resource20,General,9923,Internet
EMPTY,task-44846,Resource20,T05 Print and send confirmation of receipt,2011/10/27 8:48:27,Resource20,General,9923,Internet
Group 1,task-44686,Resource20,T06 Determine necessity of stop advice,2011/10/27 8:49:31,Resource20,General,9923,Internet
Group 1,task-44848,Resource20,T10 Determine necessity to stop indication,2011/10/27 8:49:48,Resource20,General,9923,Internet
EMPTY,task-323,Resource08,Confirmation of receipt,2010/10/26 7:18:15,Resource08,Experts,3998,Internet
EMPTY,task-491,Resource19,T02 Check confirmation of receipt,2010/10/26 13:51:51,Resource08,Experts,3998,Internet
EMPTY,task-513,Resource19,T04 Determine confirmation of receipt,2010/10/28 9:45:06,Resource08,Experts,3998,Internet
Group 2,task-544,Resource20,T05 Print and send confirmation of receipt,2010/10/28 11:45:19,Resource08,Experts,3998,Internet
Group 1,task-492,Resource08,T06 Determine necessity of stop advice,2010/11/2 13:38:23,Resource08,Experts,3998,Internet
Group 1,task-724,Resource08,T10 Determine necessity to stop indication,2010/11/2 13:38:47,Resource08,Experts,3998,Internet
EMPTY,task-2332,Resource07,Confirmation of receipt,2010/12/6 9:52:43,Resource07,General,4582,Internet
Group 4,task-2862,Resource07,T02 Check confirmation of receipt,2010/12/6 9:52:58,Resource07,General,4582,Internet
Group 1,task-2863,Resource07,T06 Determine necessity of stop advice,2010/12/6 9:53:12,Resource07,General,4582,Internet
Group 1,task-2865,Resource07,T10 Determine necessity to stop indication,2010/12/6 9:54:44,Resource07,General,4582,Internet
Group 3,task-2864,Resource07,T04 Determine confirmation of receipt,2010/12/6 9:56:40,Resource07,General,4582,Internet
Group 2,task-2872,admin1,T05 Print and send confirmation of receipt,2010/12/6 13:42:59,Resource07,General,4582,Internet
EMPTY,task-41773,Resource03,Confirmation of receipt,2011/10/10 7:10:58,Resource11,General,9904,Internet
Group 4,task-42288,Resource03,T02 Check confirmation of receipt,2011/10/10 7:11:20,Resource11,General,9904,Internet
Group 3,task-42290,Resource03,T04 Determine confirmation of receipt,2011/10/10 7:11:46,Resource11,General,9904,Internet
Group 2,task-42291,Resource03,T05 Print and send confirmation of receipt,2011/10/10 7:12:02,Resource11,General,9904,Internet
Group 1,task-42289,Resource03,T06 Determine necessity of stop advice,2011/10/10 7:23:10,Resource11,General,9904,Internet
Group 1,task-42293,Resource03,T10 Determine necessity to stop indication,2011/10/10 7:23:32,Resource11,General,9904,Internet
Group 1,task-516,Resource09,Confirmation of receipt,2010/11/4 14:18:51,Resource06,General,4084,Internet
EMPTY,task-984,Resource09,T02 Check confirmation of receipt,2010/11/9 7:41:47,Resource06,General,4084,Internet
Group 1,task-985,Resource09,T06 Determine necessity of stop advice,2010/11/9 7:58:13,Resource06,General,4084,Internet
Group 1,task-1223,Resource09,T03 Adjust confirmation of receipt,2010/11/16 11:26:37,Resource06,General,4084,Internet
EMPTY,task-1526,Resource09,T02 Check confirmation of receipt,2010/11/16 12:56:09,Resource06,General,4084,Internet
Group 1,task-1533,Resource09,T03 Adjust confirmation of receipt,2010/11/16 12:56:45,Resource06,General,4084,Internet
EMPTY,task-1534,Resource19,T02 Check confirmation of receipt,2010/11/17 12:43:43,Resource06,General,4084,Internet
Group 3,task-1580,Resource10,T04 Determine confirmation of receipt,2010/11/22 7:30:48,Resource06,General,4084,Internet
Group 2,task-1787,admin1,T05 Print and send confirmation of receipt,2010/11/30 8:02:54,Resource06,General,4084,Internet
Group 1,task-1237,admin2,T07-5 Draft intern advice aspect 5,2010/12/20 11:38:28,Resource06,General,4084,Internet
Group 1,task-41215,Resource23,Confirmation of receipt,2011/10/3 10:26:46,Resource23,General,9870,Internet
EMPTY,task-41226,Resource23,T02 Check confirmation of receipt,2011/10/3 10:27:55,Resource23,General,9870,Internet
Group 3,task-41228,Resource23,T04 Determine confirmation of receipt,2011/10/3 10:28:26,Resource23,General,9870,Internet
Group 2,task-41229,Resource23,T05 Print and send confirmation of receipt,2011/10/3 10:29:45,Resource23,General,9870,Internet
Group 1,task-41227,Resource23,T06 Determine necessity of stop advice,2011/10/3 10:32:07,Resource23,General,9870,Internet
Group 1,task-41230,Resource23,T10 Determine necessity to stop indication,2011/10/3 10:32:36,Resource23,General,9870,Internet
Group 1,task-28286,Resource01,Confirmation of receipt,2011/6/30 10:46:09,Resource11,General,7976,Internet
Group 1,task-30461,Resource01,T06 Determine necessity of stop advice,2011/6/30 10:46:33,Resource11,General,7976,Internet
Group 4,task-30460,Resource01,T02 Check confirmation of receipt,2011/6/30 10:46:49,Resource11,General,7976,Internet
Group 3,task-30463,Resource01,T04 Determine confirmation of receipt,2011/6/30 10:47:05,Resource11,General,7976,Internet
Group 2,task-30464,Resource01,T05 Print and send confirmation of receipt,2011/6/30 10:47:19,Resource11,General,7976,Internet
Group 1,task-30462,Resource01,T10 Determine necessity to stop indication,2011/6/30 10:47:53,Resource11,General,7976,Internet
EMPTY,task-15852,Resource01,Confirmation of receipt,2011/3/24 10:20:25,Resource11,General,6389,Internet
Group 4,task-17556,Resource01,T02 Check confirmation of receipt,2011/3/24 10:20:40,Resource11,General,6389,Internet
